"","U1_SARS_Ang","U2_SARS_Ang","SARS_COV2","ACE2","Ang","AGTR1","U1_ADAM17_Sil6r","U2_ADAM17_Sil6r","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_EGFR_TNF","TNF","U_EGFR_IL6STAT3","Gefi","EGFR","U1_PRR_NFKB","U2_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",24.6960598203753,26.4662050469899,69.4825140181109,13.0517485981889,42.7863540598304,87.2462398807006,19.0513455626643,37.998882593043,83.0879021645487,47.9186781567037,20,41.4987929116875,82.7437874739984,61.1373376526693,97.6400224458915,45.9290704784098,44.0090381119778,47.5296154472627,18.8146845503556,13.0685141616504,69.8986184869081,58.5921022253531,18.1897175098969,12.1056160479973,0
"2",15.7001458596073,37.6389741735779,73.949505345038,12.6050494654962,45.3494178615534,89.3590563804632,20.8623636835565,39.6303729242964,85.7877016773541,34.5598417474841,20,64.1164655715005,94.1555424061434,60.9308165871756,97.9066197876343,40.7596783676413,55.7316987881838,60.2683069606461,21.5106653399222,9.35533452238371,73.2696845166341,64.2477826402456,14.653801958302,12.180681536035,1
"3",30.6865982765226,27.2851608091359,76.340512481516,12.3659487518484,46.8216366222641,90.4281657209611,28.9217300619447,8.46297785079408,77.3448214673911,34.3564685138532,20,57.1595218502654,89.8285742960609,59.155233997558,96.4992402308571,34.8331090342948,59.5775065759146,38.2936672114158,-9.02929362070097,9.60568616313213,62.8225183711037,35.358002893343,11.3211922730751,6.5791796382737,0
"4",39.2719551711524,33.134828040471,87.5630523531711,11.2436947646829,55.5219185981125,94.9872284899169,12.6768409104531,14.0378758500901,71.6608239856001,43.8490873693209,20,49.4775640584024,83.5305175177668,38.0496574694931,85.3962101384158,44.1702951191609,41.953356602335,44.4329701837995,13.7025274023818,15.2935322759054,84.6967127739545,50.7591754494133,16.9175036103907,10.1808346087281,0
"5",22.2418764176772,16.1709682514257,52.0576351516221,14.7942364848378,33.9881299718238,77.1896393896424,42.9518168135327,22.1059689746348,84.1420743807944,34.5053092670315,20,53.5304044817275,90.031975364056,56.1899194067028,97.0069766897051,40.147463691754,27.5828817884501,70.475230267496,4.93626441314915,20.0716746006031,47.5957875937155,62.1647593417742,14.2750970097349,11.6247870287689,1
"6",25.6802517699251,18.3502898282475,59.5085697392985,14.0491430260702,37.6109853610549,81.8894989906669,37.9929249289619,24.8697358672399,85.0863412516425,39.2791276314904,20,44.0376598421108,85.2516119152175,38.3896901623367,92.1122605597313,28.5083599496689,33.3639003736003,30.527788666157,39.3076032940714,3.4374306416225,61.4129375607676,46.9370388717302,8.51315947642134,7.54480823361224,1
"7",8.90795701791473,17.5334236182125,37.6930621470074,16.2306937852993,26.9894776516455,65.9071267140385,10.6431195998223,29.3286143662322,53.5407704375552,51.1781051938351,20,63.7626569963764,85.7460500413916,42.8477144691413,75.912738853322,53.9316556293558,22.7017996198675,85.425271440308,12.7040361475805,19.7586385770075,33.883122626611,54.2784788466353,24.9100158300791,13.38741608558,1
"8",29.3862193071141,19.256452031186,65.1286299647035,13.4871370035296,40.4572712694449,85.025235736313,17.8254457978919,33.4019233251779,78.8529608632045,55.7134063051555,20,35.742770551271,76.0008726549731,40.1477496635294,90.4780965472051,45.3068958909607,37.3133819641069,32.8605601595281,29.3415925653759,5.6907517602643,64.8849503248768,44.471645076313,17.7313594364234,9.29086579180984,0
"9",22.4487298737499,21.9557266953027,60.8206630636415,13.9179336936359,38.2634539991479,82.650774363703,20.1639267777105,14.8710340219448,68.1075564640888,50.6515023763611,20,32.0426873839038,65.5964328761128,38.2196289315132,83.1816407766473,37.8208769321072,43.0855623062116,13.9627702698186,4.65543711355869,22.4414190314416,60.0460557450335,29.7656283178491,12.9098168300295,6.1954806963658,0
"10",11.516027998788,20.4128411577373,45.0307553872493,15.4969244612751,30.6081791250163,72.0844472408658,22.4626116955755,9.81430839615631,56.8641734841663,44.8482864214875,20,56.6441919718516,82.3193416875494,52.5174006086254,86.9239661961448,29.4779685317857,44.0751303871503,37.6739442479886,16.5138651821023,19.278574861321,44.0328816439967,42.8043340956455,8.89841871425303,7.06359865439519,0
