"","U1_SARS_Ang","U2_SARS_Ang","SARS_COV2","ACE2","Ang","AGTR1","U1_ADAM17_Sil6r","U2_ADAM17_Sil6r","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_EGFR_TNF","TNF","U_EGFR_IL6STAT3","Gefi","EGFR","U1_PRR_NFKB","U2_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",44.8724716134052,19.9398424959341,80.8456839606448,11.9154316039355,49.8677960211147,92.3397046752623,17.471736385388,39.1474852021158,85.4069513367489,57.4658630183772,61.9166029286831,52.6001929035758,89.9548521546783,57.0213484547523,97.3185409934073,27.7897980131393,24.311841574547,58.9063790773845,26.7348775457295,15.6094408063145,83.8250070663959,71.8880371087386,32.4351321157896,21.5990740128489,1
"2",10.0322831777765,16.1215639379444,37.0262231274735,16.2973776872527,26.6511778018528,65.2964169390252,22.9388107211023,3.96668879135684,46.2174848706837,37.3449110904565,15.157128395593,37.4770388676111,56.4728839008333,34.3738445004224,56.7904075821781,64.6292737936145,40.8521893027272,37.2412984254054,19.7442066098103,15.6278173879621,33.5152912034192,20.5447222181848,31.8157711526109,8.82950459579265,0
"3",15.0570748956454,15.1454705442241,41.6193809405722,15.8380619059428,28.9453702496029,69.330784301988,22.9588830022665,14.1631274877689,57.8466288482827,47.1617688574568,23.9879530988388,36.907008454891,64.1239799308168,38.1117501995796,74.6311597972241,38.1395581707803,61.5111379597092,8.38436817405424,22.7279165383036,2.1729089003573,31.0178409076352,14.6358298760421,15.0139932422108,4.94131191115832,0
"4",17.877070488632,32.048241824918,69.354560227583,13.0645439772417,42.7158451574734,87.1833427053296,18.0727171012094,21.2966167092812,74.0609893039563,41.3563271621054,43.7579706095407,66.9518462111914,92.8867514705033,26.4261246161989,76.6493614186203,56.3747667676592,43.1335709371354,74.7739879935783,31.1127466608706,21.4988229912442,79.1657853894165,70.137164690381,49.2264907850878,30.5665602601057,0
"5",12.2932665888052,14.2735090702525,37.0767386821013,16.2923261317899,26.6768778311222,65.342991691735,29.5836643867971,32.5576204867444,72.5875246892817,36.793272923457,75.7410611741166,44.8852829075616,80.5634519962836,66.8818426433198,97.1867303318919,30.4164661801789,40.6584052868868,36.4575139308082,9.76421621500507,14.5403797098447,28.6045703293076,39.2287625495846,48.7618970440371,18.96066878522,1
"6",12.5272005477189,2.06266298918625,22.272087863402,17.7727912136598,18.2829650964434,49.066038839481,-6.94593353911123,26.7804504718545,21.2188758045233,50.8236070616601,4.16126565259953,38.3859289085273,39.0755580903145,47.6842385592657,45.5616653433239,29.8272141400077,57.0352504824385,4.19403913230403,3.6614155593582,28.1145453477975,20.2663321374393,8.0917835308074,5.01069981383617,3.26775582533413,0
"7",29.4813934029055,12.9074551542334,56.1811445376051,14.3818855462395,35.9796613570012,79.8729555103038,11.9881721297554,19.4645615402635,61.2630260013421,32.4559047997628,33.3352015264696,43.3628945730249,73.2243575520153,53.6516557057903,89.8644250829039,11.4119723187855,34.6941794417273,14.0289333784606,10.6266429020825,10.8018777481497,48.6414948716871,26.8846185201479,6.32101952958071,4.86756091430341,0
"8",20.8304477411285,16.368439193998,50.5906909849141,14.9409309015086,33.2835426657562,76.1819963036867,35.3570379689755,27.2710406234779,81.452614369385,29.6445927934667,84.0494104577453,41.8200368070779,82.2675474485422,41.6380302969974,92.2077356505239,48.2466001167455,39.8774399395393,44.7895080508485,33.2761228883188,32.0182405194921,68.0398603054945,72.4818521584307,76.3922539831784,51.0349687129431,1
"9",23.5265762628223,9.82144382915262,44.1670648902161,15.5832935109784,30.18951962012,71.4055217259894,11.4145246759379,22.5773848554808,54.7388191641242,38.6080792246413,27.352932722081,59.3933504569673,83.3665593751667,58.3696564745613,89.4647729141535,34.694514705325,44.0381977089558,50.4330330709909,42.8296029292711,18.3731819496909,55.3825805792504,65.7960162439386,14.5398509181087,12.4784253687731,0
"10",43.8997810732938,3.79682147124565,60.4152674223226,13.9584732577677,38.0612048131801,82.4175388540748,30.9708885086754,20.8637989989388,79.5995432502441,54.0280034555993,50.6809210168027,38.6487117549256,78.9251888671013,19.3325383903905,73.8836396259669,36.0834265530025,31.0831734657602,24.2540620682716,16.8241428688684,31.2622442513966,70.9944302735658,42.2110613093217,31.6783800041152,12.9495435007209,0
"11",25.5698623032902,18.0037065391337,58.8729459124725,14.1127054087528,37.2969907481231,81.5139723347479,37.5353523353019,13.8036700248094,79.8361190167443,25.8135239290854,74.4126988582828,45.5823226549715,84.2134947717569,59.4072028327883,96.9416631179253,26.5680258634321,38.8411402687903,33.4611146362983,14.2502006738211,24.0876119979931,63.4432433015651,55.4664869758414,42.6758025879835,21.2420555948445,0
"12",49.1675178313073,43.1836834820097,95.4756481846981,10.4524351815302,67.1320208596353,97.9579051297708,27.4224332697395,26.899502021966,88.3108157400891,44.9209415019929,69.795499558447,52.0612225877628,90.4856113640724,46.2091946769395,95.63988900578,28.4284173808618,41.4648046132441,37.3795022756424,37.4176353306935,25.5395078651165,94.726604095438,74.6227193612103,40.4497712530353,27.0112381434729,0
"13",44.8145192598956,36.1515754591153,91.7573106104543,10.8242689389546,60.4387897542533,96.5613618711108,11.7890447977636,18.3567147102492,74.7385727139213,52.3604879575537,23.8411681010278,60.4636277340304,90.5965421494013,40.0888247624981,88.5163004494525,50.375463972661,61.7385013378393,49.6862794722883,24.6088941780564,15.1800032608705,89.4300672602373,62.0363941896413,24.4607965503079,15.1170728798331,0
"14",25.2402054013852,27.6476511577369,71.5219206503904,12.847807934961,43.9304470473659,88.2304428348987,26.8778252412052,40.6672842328878,88.332998249521,53.3475583287393,78.5837664085466,40.575800593111,84.2742912385594,47.4727270367037,95.9496237950168,45.993867679297,28.4560756064154,56.5168584606721,20.7944753822376,9.29570014149035,70.492389581063,60.073062078544,69.910593849591,40.1019030603801,1
"15",40.9606706680993,11.1870283580047,67.244299363403,13.2755700636597,41.5720962979247,86.1256767551901,41.1309230463116,46.9368824502891,93.6930420339458,57.00659887319,91.7077565298803,46.6008466326282,89.4809098858831,50.0255054672453,97.3042925484642,37.2107139957706,45.2505911132272,40.1188209855826,7.90074239299354,26.0018987801689,71.100843232164,59.160043373865,71.6841097354382,40.9441215381052,1
"16",26.676805113217,12.5802390649293,52.214914476743,14.7785085523257,34.0637391537055,77.2959656894133,38.4073515540158,22.4883811735316,81.7989351464011,35.2517974208716,78.8109366050973,69.4957098865265,94.9249661213563,27.6766306174233,83.8964640323801,46.8369272920447,40.4654926266144,71.1839869819752,24.4198607788921,-0.633065612041989,42.0712541094494,45.7773683542173,70.9773412733404,34.1833897703915,0
"17",13.0619927691456,19.5581655676824,45.6755706088639,15.4324429391136,30.9199413738914,72.5835539001127,48.8694672331882,12.7813017695003,80.8696094422357,46.5783201471204,68.4235817859869,48.0053342555025,86.132693029354,45.6776007380578,93.6084061124963,44.9672505955656,37.9262829022809,53.719550507134,5.35005990649241,0.921071026328477,27.2576775526056,32.9566425214132,59.5152157610256,22.1764930230316,1
"18",18.9267170046281,32.8548855382276,71.4558748325277,12.8544125167472,43.8927598118528,88.1990981870712,17.0665756749405,24.0380790329983,75.6165274020136,51.8289301280845,37.5416756509221,55.0997901375612,88.3240918918337,56.8717679120479,95.6608574606407,46.5450020099538,30.0143068935862,75.3585526086865,19.806474027108,11.6669705586699,71.4824512461537,69.8035370471386,31.6244905552893,20.5022425148505,0
"19",21.9517757773243,27.5834382714314,67.9743892115567,13.2025610788443,41.9639019884455,86.4959991454045,29.5982204437787,23.4134585401161,82.4360240028068,49.3548983465962,59.4741885290697,50.2438121445621,87.9241967891388,47.4953184718378,94.6420493267017,48.7038762385365,33.1971736452833,66.9227143781733,17.0211746749926,7.07677249861925,63.4471038872548,59.0229325198602,55.3336636486874,29.7437250533233,0
"20",31.8816414949994,0.237716494420027,40.3318972213885,15.9668102778611,28.3100024218628,68.2394999350107,22.0611177619467,22.1707709410435,61.7074151995976,51.4469183652372,31.5754418846682,47.8172742336019,77.5926933183156,45.270054152359,84.574019776501,48.0999853044145,33.6132861627357,55.1402917375671,13.1877707974143,19.3379348863057,36.8301186090627,46.3122357791428,28.2522567993236,12.7173158097555,0
