"","U1_SARS_Ang","U2_SARS_Ang","SARS_COV2","ACE2","Ang","AGTR1","U1_ADAM17_Sil6r","U2_ADAM17_Sil6r","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_EGFR_TNF","TNF","U_EGFR_IL6STAT3","Gefi","EGFR","U1_PRR_NFKB","U2_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",14.3320396463839,12.4706731124088,36.9314757979402,16.306852420206,26.6029417544725,65.2089223379322,40.7524940236557,33.5349644324991,80.9151397965729,47.9936387103557,82.5984439647596,44.8061037982844,84.127686017247,46.3554136136836,93.8605891741326,26.4403513440514,44.0516927343899,23.2033004115142,25.7370852952155,20.8475148066391,39.813091776133,45.4670244533183,50.6488467190355,21.9052908784295,0
"2",13.8354165583163,44.5468506028538,79.6503361617603,12.034966383824,49.0178455338112,91.8446742196184,22.84119016702,23.5483637136041,81.6660746809658,33.7282245301695,65.8319568490659,46.8070858061358,85.6968531214771,26.3586151822624,82.7043996268247,52.2881525232446,24.7428627362492,64.4524028136896,-0.710075538885135,12.4686928943774,71.9579365379441,46.2475361855879,65.6488796246872,30.8832553456433,0
"3",20.5846481407725,39.5343204778548,80.2388771642103,11.976112283579,49.4320265302359,92.0894430555727,22.8636827608543,35.4111395257297,86.535046471537,50.8236579259542,69.6557368415573,34.1763200218779,78.6653017966949,44.0634940150442,94.6371876052788,61.8899206821598,33.5784489491414,58.8953239716257,26.1106619561525,7.01102832687482,79.3227013928594,63.246195010871,78.2573248589331,47.8174788988013,0
"4",19.2239497017078,27.116138016208,64.294417667324,13.5705582332676,40.0252110739646,84.5797968270576,28.2929269327757,10.5825711209331,73.7378226415213,53.5517682042749,29.3108273349466,55.9403475231467,88.1754641224016,62.5310023842836,96.5734544358913,48.3778839997453,42.9809062345187,69.7021798193127,26.4631543396857,1.3047390577291,59.4626868531863,61.1656206252123,26.723968453845,15.7762867995112,0
"5",26.3630689842828,13.5813233751613,53.320924998304,14.6679075001696,34.5960025171025,78.0345378025466,24.8960683412071,11.5407474024216,66.0034209038077,41.1557629275148,32.5440633304042,55.9490173764036,85.5394509260449,46.0501031785123,87.6876391075264,53.3284383629649,57.5864061940649,52.2013748664801,21.6771044132325,32.151749307389,66.018995129665,67.5450364207984,34.7098981719475,21.285482680024,0
"6",10.1312747503279,18.5755699343358,40.6391732563292,15.9360826743671,28.4621131962718,68.5026508708079,18.4488457322258,17.2469338208411,54.8711970699381,37.8966491507385,28.6494309594046,61.1091582676962,84.5742783063453,44.8688039495967,79.1779955168421,43.0654182768134,35.7058417815815,64.6572737566412,26.0951752631421,27.1833335749103,49.234114292125,62.2043283636428,21.4038509399702,14.0179740791116,0
"7",33.9198690758354,28.1190227053779,79.9493993595069,12.0050600640493,49.227300109905,91.9693065020272,29.9412503240672,24.8989004984421,86.0972317934797,47.5724014901611,66.1730943660061,64.4102497838517,94.2860863639644,39.8380051128008,93.054826517012,45.4969972846209,25.3183287336827,81.2123776059859,-5.18890677156209,50.1590019298406,88.0635491729922,84.5210523871431,57.9756440614108,43.2831082798803,1
"8",21.8180965710165,26.5891707199831,66.5133331682083,13.3486666831792,41.1836173709547,85.7501247635789,28.6414015646,33.8017216380859,85.6892049367382,45.8061307086716,76.8276402516575,42.5512648289457,84.5304649159741,51.0949320811083,96.2678724060488,33.4850825531396,50.6011537472671,25.163167852657,37.54666772599,22.7408247860795,79.5568623462966,65.0224518884852,53.6773414274177,31.2333872740532,0
"9",19.5191540233025,25.3030521781559,62.1081420214544,13.7891857978546,38.9100596802611,83.3800428397609,33.9941638244503,42.0743569292601,89.6339580204146,42.9648981309863,89.9762856508887,59.5303205596055,93.496203625986,63.8849966766016,98.5439820683936,58.3063010243789,46.0396861803563,82.3104858816491,18.6181359021539,25.1160872118832,69.6619685574721,80.6120155639856,87.1508904625396,62.8728756784809,1
"10",18.3706310923482,18.7948936105857,51.15542354945,14.884457645055,33.5546855964815,76.5733501066424,24.5486353201906,20.8367056033976,70.4741658160846,52.5083679179678,37.5550939023488,49.4994710429495,83.0503311497762,42.0633451778814,87.5174769659818,49.0219597987808,34.903252484892,59.0908798454247,26.1518488507898,19.8133718398419,56.8371333186552,62.0848533385014,34.3733963489959,19.3550777255761,0
"11",34.7757054826749,20.8175605566902,72.8660854857123,12.7133914514288,44.7076759142085,88.860932552293,28.6054746744265,18.1207069925117,80.880708743964,29.9153161003464,67.8595501090221,37.6324294360001,78.7185450163109,52.541909944002,95.675021281024,24.9918056121094,53.8247401375724,12.0711718491289,40.4468140196179,29.8133150684096,87.507980633693,66.5986861579175,34.6145030981834,20.9226996230482,0
"12",17.3110285302073,18.7855000259716,49.8170365183656,15.0182963481634,32.9121772021559,75.6387355042149,39.7287802252498,21.8185919538098,81.2944638459239,62.4306428014434,55.9014331111729,33.8087033925334,75.5703986099219,36.2929229414241,89.4946911139941,35.8705391474043,28.4885346626424,26.8804625784416,18.0586442571961,25.2609372482685,55.2271519100288,47.345560666954,36.1140905584618,15.8468705473038,0
"13",22.710541016949,31.4889591661522,73.5919080994255,12.6408091900574,45.1359986561198,89.1956158051772,33.1972174509076,23.3946839962154,85.7850905939018,56.1343212734121,59.6697113783623,61.8378182700691,93.4956494162458,38.3088480361872,92.3281083422982,40.8226221671495,44.7889546944459,57.3007435806143,6.98494952333881,19.7738815936793,73.3511237722547,59.4424049993739,45.7085735590084,24.233969596841,0
"14",19.3396155024774,32.5914568205678,71.5544748237046,12.8445525176295,43.9490398294758,88.2458799441508,35.2393223078617,39.4260666018808,91.069821419326,52.0018990692589,85.5641141836197,52.4628786298234,91.3349717582932,54.2146891579269,97.602256252309,54.6311133140236,30.471485191186,80.776527119053,22.0402925500915,31.2265751316533,82.5681762808931,85.1559238075631,82.5508025057381,61.766346491763,1
"15",40.4525719527636,24.1044135699423,81.2889131812536,11.8711086818746,50.1920471728475,92.5211883592822,19.7991212828756,27.579124573893,82.0565886501013,37.633177130451,64.5902007857209,62.3989196889318,92.967081139434,39.3977210874105,91.4251938482893,39.5049849488899,55.7514492579029,45.4653674230679,26.5716937412797,21.9583764479991,86.4669898917714,66.9719844290605,48.971577037384,29.0818319865183,1
"16",13.6055034254715,23.6172417915567,52.4308241138723,14.7569175886128,34.1675627167795,77.4413976239768,18.5611043220554,4.76316817126658,54.5621540216074,27.1069130096102,22.5557798171582,42.0596862641838,67.6962821349235,49.3399537355961,83.0405652535175,36.2975862900169,31.2189069435922,32.4360965538784,36.5916809499605,28.921091525241,69.4450177481116,60.6793932954417,13.2057332842507,11.0049053700973,0
"17",21.2255194136383,26.2886831796159,65.4436233000915,13.4556376699908,40.621459478596,85.1917073349129,37.4595075626628,24.9909213828924,86.4803874091026,29.157777542179,85.8213583196211,67.7540268328747,95.1759477240693,21.7677923073852,82.201902966685,53.667323356306,39.9106939210298,74.7954734079726,31.1358048873146,29.0548913008133,79.6821211168631,77.7844769482686,81.9981255696176,57.8259688314952,1
"18",-4.17705526267394,29.2907688556991,38.9026378834365,16.1097362116564,27.5981447127574,66.9926263192564,12.7172302272411,50.283897086715,71.0314334665803,38.0533513378881,77.9319351783649,71.3679506432103,93.698771927341,48.6710249137844,91.4654070159539,43.5788611824822,34.5551582247126,80.7809378312139,27.8820982675244,47.9433022760483,63.2061972771151,87.9487299048573,66.7349268868302,51.5250868954417,1
