"","U1_SARS_Ang","U2_SARS_Ang","SARS_COV2","ACE2","Ang","AGTR1","U1_ADAM17_Sil6r","U2_ADAM17_Sil6r","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_EGFR_TNF","TNF","U_EGFR_IL6STAT3","Gefi","EGFR","U1_PRR_NFKB","U2_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",24.1675486286358,5.55319665928677,38.735815502438,16.1264184497562,27.514557550085,66.8445929273796,17.5929753046429,11.0564062846038,47.7314315333056,46.7661404539921,20,56.8608689197332,78.1595140966413,53.5654204755125,81.7648561235884,48.1573473963567,39.1830683199857,62.9733390139871,14.7124135138617,31.7218844954001,44.5886669081662,59.9697281086157,19.9067512832012,12.9723817874101,0
"2",16.5750742773657,13.8002408422163,41.5024639787764,15.8497536021224,28.8878787623147,69.2329011729756,23.1304827390294,25.5127471545727,65.9241916631637,61.8904573966963,20,42.2838678661283,74.874293649059,46.2722811367653,87.7884364231667,42.7689494719572,31.4544882534643,43.6174378054208,5.10837793305797,24.5829358586229,38.1019983056107,43.2091600389038,15.9553698818107,8.64986771819037,0
"3",30.9114464507233,5.21760361417275,46.4715880658264,15.3528411934174,31.3040124391314,73.1907289160486,23.6574855731715,35.9701990154523,76.0064753335055,31.5265796230004,20,54.9947827446233,88.3904243494538,50.7112749166597,93.9516811458965,56.1457020555096,30.5639890104323,81.0068461505973,30.8314774972594,12.2800855861766,47.7168768253763,71.1132002662225,27.0376168253672,18.7458806513704,0
"4",27.9598057718747,26.2416496481405,72.5615383458867,12.7438461654113,44.5298157424926,88.7193110816431,15.5785929551169,22.9702631770718,74.2886195242545,55.756224129896,20,61.3328410225764,90.8487091212392,43.4361166024211,90.2084026366217,29.2927772681155,51.6230453954093,36.5218345773995,5.57723398587887,20.7753435294532,72.3698438913309,47.382200746808,8.8236402660028,7.67287370880867,0
"5",38.3561800111297,18.5121342228211,73.6632174936664,12.6336782506334,45.1784279387508,89.2282837167122,21.5052787828398,20.7223949191262,77.7475400201892,40.4379102208485,20,33.6726729904427,73.4204395805844,36.7661691812147,88.0096800110211,33.508551201812,28.4327770162562,23.5584824055375,17.6328063467108,19.903634114953,77.4330286741897,45.89812654701,10.67313505724,7.85767654963609,0
"6",28.8927544191972,21.4766819429175,67.5515566556541,13.2448443344346,41.7365109078014,86.2821030939225,40.5685942863547,20.7148328842124,86.9378286654317,38.1855540589517,20,46.9594746624811,87.6111195510399,51.5586513020916,96.5789408291187,50.081775523529,26.1803130941651,73.002745048685,24.4524060918416,10.713537282255,68.7408622401368,70.1674822269966,21.485395550563,16.0826884071398,0
"7",9.18753369898844,19.2533566926695,40.4819865903454,15.9518013409655,28.3843397923235,68.3682502339393,23.2469266912577,19.5346792039395,61.0793160699344,44.3732454395473,20,50.8466858484653,79.8140667274677,34.2145350527728,73.2400866690843,21.8469909421702,45.3325405140053,16.6814771472536,27.0715189226778,15.7003385311659,41.0122223378941,25.9877547639449,6.2523426843527,4.77579084916936,0
"8",19.8685548072164,27.1530466309267,65.0812041658441,13.4918795834156,40.4326017154318,85.0000902933182,31.0837516486469,15.074434963948,78.5091299429746,61.5629478855356,20,40.1938204775113,79.6565442824121,26.2258381701669,80.2026233407882,32.6932578249744,46.9629457438636,15.1628004964361,21.1401713661722,19.8918512394472,70.5498214132287,36.2250846617334,10.2906700812122,6.4962393747867,1
"9",40.9653987190927,8.94479968783481,64.2207423359401,13.577925766406,39.9872385591225,84.5401350473675,22.4126556138905,34.4123016382426,81.9132432020787,43.0880049875695,20,52.9408396487512,89.1333905009072,32.6161071874476,87.5732980187089,45.9734616709863,47.9722764427546,45.6048598117776,-6.08968817236911,33.6622423669644,66.7990556652351,52.3822000739567,18.2227702315516,10.854666764284,1
"10",39.7686321368272,38.9910020663418,91.1160827023308,10.8883917297669,59.5682039244052,96.3224559024092,24.906629609063,32.4886032137193,88.3275584302189,42.7105489412545,20,53.1163083253422,90.9343244242414,41.0640732660967,94.1597671228719,42.1829490572348,50.598790434115,44.0079200246793,32.7275632742629,16.3057788757432,90.8838004141333,68.081376399516,15.5663754781868,13.3381986176556,0
