"","U1_SARS_Ang","U2_SARS_Ang","SARS_COV2","ACE2","Ang","AGTR1","U1_ADAM17_Sil6r","U2_ADAM17_Sil6r","ADAM17","Toci","Sil6r","U_EGF_EGFR","EGF","U_EGFR_TNF","TNF","U_EGFR_IL6STAT3","Gefi","EGFR","U1_PRR_NFKB","U2_PRR_NFKB","PRR","NFKB","IL6STAT3","IL6AMP","cytok"
"1",21.1541392862898,17.5086018874761,52.7029393322923,14.7297060667708,34.2984659222139,77.6238188732184,18.7043507643262,29.1018150091102,71.6299899199491,55.3275516033508,40.5433445947337,45.8535307296158,80.8698621646354,28.5890448702513,76.7962550058369,36.187332949761,35.7324285460704,20,36.0957755120955,15.0372521846034,60.0651406975919,37.2284692642298,23.7053949994354,9.58449772823355,0
"2",30.4040012559748,22.2348949796108,70.1467080555837,12.9853291944416,43.1546742602006,87.5705265260381,19.3594156628308,33.0740220710537,81.2968961951401,30.5430910892015,76.3071865493184,60.0049034101835,91.9764533775422,48.3416136543381,94.6106314602288,46.5912186218802,51.6282032984193,20,21.0870758036256,18.4221894808846,74.682361315704,48.9888818006447,68.607834817234,34.0293329192236,1
"3",17.3651722781201,25.2860881052285,59.5180612780487,14.0481938721951,37.615683904441,81.8950728993266,1.79591997012704,30.1688017522993,61.1281886225247,44.8392629863954,25.7347532108613,48.4245504351221,77.8176817416631,31.7160338674661,70.2529318263247,64.2508969400166,46.2431025513196,20,14.0387236400272,13.9381176617778,56.827608477414,22.7019490738195,41.1428049499397,11.7982366661678,1
"4",16.4916499551962,15.4148153043073,43.7693400859478,15.6230659914052,29.9962613670583,71.0888035529833,48.5334028870978,2.29019440151497,74.1464465575008,39.7569756971189,54.9387481279531,59.7892369342816,90.1486834858834,42.6205513989803,89.7021112937284,42.2887850514937,34.9300202192335,20,21.8976080889384,7.6601083497246,36.7309258470457,29.444926055176,42.8490920293987,13.8759841190664,0
"5",29.3604043210529,15.0609881243503,59.1864743269859,14.0813525673014,37.4517129812955,81.699762223759,17.7398190776726,25.8764462932539,72.1894133130978,55.0590859915207,35.5006690341554,54.3517588636226,86.7986313352484,49.9314342432538,92.4516493818496,22.6715172611412,47.5580609920271,20,26.6009017575293,21.9385882499717,67.9069610940797,51.0697061267944,11.4416912890683,8.82368851888413,0
"6",20.9211859849318,11.7988519545823,43.8805919069194,15.6119408093081,30.0503515177688,71.1776578905106,15.5176484514403,37.7840415324713,69.025965734731,34.9658927478095,67.1520072865625,50.2417553703431,82.9610135270594,29.6336573579682,75.5712966276717,41.1621024316721,41.9261867206007,20,19.9939177360895,31.4707940010192,53.4453257389484,38.83137907959,53.5984034211253,21.1581242675726,1
"7",20.2971085017823,10.9941158684154,41.9336522447341,15.8066347755266,29.0997159515191,69.5927065706473,24.3574934332447,31.2035952907767,70.9738810529742,47.418800258112,57.9946752520822,47.0216824381614,81.4617973244934,29.2238026555885,76.8902098052308,34.4184761642282,32.9289764945531,20,8.82645438273149,-5.35769245075937,21.6273029366504,11.2923326073679,36.3711945303073,8.44768968876232,0
"8",11.1166828813046,5.81878336129618,25.0670617340236,17.4932938265976,20.0549763961519,52.607584890869,41.8119861865473,6.34692875816762,54.1700584578617,34.9099366655575,42.55866526852,47.181177343527,72.7932993941873,46.2488138607472,79.9541589585321,66.0040386840837,42.2352086890706,20,22.9341748142779,21.6740613101936,26.1585993023759,30.3458206057302,59.9299821125576,21.4976636579346,1
"9",-8.11051675767982,43.4679975799612,55.0466078032755,14.4953392196725,35.4292687933989,79.1557863604914,9.14655087843759,35.4083081587022,68.8763038392216,45.6411710200921,45.5733280627522,67.4007112086766,91.9555631683552,48.3197545129103,90.4045056940405,11.8971537124259,35.6522134245771,20,8.65782185736866,16.6340810881036,50.612700828186,32.9696303197225,10.1359524663524,6.08519757148674,0
"10",16.0682566719875,14.8216411238549,42.3776674275177,15.7622332572482,29.3173264045081,69.9598379477295,32.755923541962,22.4132179714703,72.7311947801521,56.8591441395723,47.2567408877999,56.8934457044573,88.3562576785556,45.7250652238514,90.7212405160345,55.5385066875814,37.4805673053994,20,16.6031314575147,10.6634789240698,34.7703381220573,29.3448817681998,51.679242456898,17.3255961908427,0
